timestamp,temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue,anomaly,threshold_warning,threshold_danger,flag_warning,flag_danger,critical_alert
2020-01-25 14:00:00+01:00,16.1043333333333,55.2023333333333,61.2444444444445,510.105555555556,584.516666666667,737.155555555556,704.161111111111,645.305555555556,107.455555555556,0,9,35,True,True,False
2020-01-25 15:00:00+01:00,16.0651666666667,56.3931666666667,61.4888888888889,509.644444444444,586.85,733.866666666667,701.261111111111,639.283333333333,115.505555555556,0,9,35,True,True,False
2020-01-25 16:00:00+01:00,15.9523333333333,57.5385555555556,61,509.533333333333,587.511111111111,734.172222222222,701.538888888889,640.022222222222,114.227777777778,0,9,35,True,True,False
2020-01-25 17:00:00+01:00,15.9131666666667,58.1942222222222,61.2666666666667,510.483333333333,590.011111111111,741.5,709.094444444444,652.433333333333,100.655555555556,0,9,35,True,True,False
2020-01-25 18:00:00+01:00,15.7764444444444,58.3501111111111,63.8222222222222,510.294444444444,593.944444444445,742.822222222222,710.388888888889,653.516666666667,98.5388888888889,0,9,35,True,True,False
2020-01-25 19:00:00+01:00,15.6096111111111,58.2545555555556,66.2333333333333,510.033333333333,595.655555555556,744.938888888889,712.388888888889,655.911111111111,96.6777777777778,0,9,35,True,True,False
2020-01-25 20:00:00+01:00,15.4561111111111,58.0301111111111,68.3611111111111,509.394444444444,594.05,744.072222222222,711.022222222222,654.35,100.811111111111,0,9,35,True,True,False
2020-01-25 21:00:00+01:00,15.5961111111111,57.8450555555556,73.3222222222222,507.644444444444,588.433333333333,740.455555555556,706.183333333333,649.411111111111,105.322222222222,0,9,35,True,True,False
2020-01-25 22:00:00+01:00,15.85144,57.1048,72.808,508.064,585.168,740.984,706.384,651.744,105.04,0,9,35,True,True,False
2020-01-25 23:00:00+01:00,15.7936305732484,57.4766242038217,72.3949044585987,508.414012738854,583.687898089172,741.942675159236,706.286624203822,653.898089171975,105.382165605096,0,9,35,True,True,False
2020-01-26 00:00:00+01:00,15.7096666666667,57.9627777777778,71.7722222222222,508.516666666667,583.211111111111,742.677777777778,706.561111111111,655.688888888889,105.35,0,9,35,True,True,False
2020-01-26 01:00:00+01:00,15.6931111111111,58.1248333333333,72.0611111111111,508.833333333333,582.738888888889,743.811111111111,707.166666666667,657.8,105.072222222222,0,9,35,True,True,False
2020-01-26 02:00:00+01:00,15.6655487804878,58.2751829268293,71.5853658536585,508.841463414634,581.798780487805,744.530487804878,707.701219512195,659.829268292683,104.426829268293,0,9,35,True,True,False
2020-01-26 03:00:00+01:00,15.4834502923977,58.7830409356725,72.3684210526316,508.590643274854,581.520467836257,745.578947368421,708.543859649123,661.549707602339,103.877192982456,0,9,35,True,True,False
2020-01-26 04:00:00+01:00,15.3607222222222,59.1194444444445,72.2166666666667,508.688888888889,581.361111111111,746.688888888889,709.533333333333,663.361111111111,102.783333333333,0,9,35,True,True,False
2020-01-26 05:00:00+01:00,15.5270555555556,58.502,71.9833333333333,508.661111111111,581.483333333333,748.355555555556,710.788888888889,666.194444444445,101.45,0,9,35,True,True,False
2020-01-26 06:00:00+01:00,15.3259259259259,58.8763580246914,71.0246913580247,508.888888888889,582.191358024691,749.320987654321,711.851851851852,668.141975308642,100,0,9,35,True,True,False
2020-01-26 07:00:00+01:00,15.3846511627907,58.483488372093,71.0348837209302,508.976744186047,582.06976744186,750.697674418605,713.244186046512,670.197674418605,98.2441860465116,0,9,35,True,True,False
2020-01-26 08:00:00+01:00,15.233202247191,58.727191011236,71.4943820224719,509.140449438202,582.443820224719,751.337078651685,714.044943820225,671.303370786517,97.3707865168539,0,9,35,True,True,False
2020-01-26 09:00:00+01:00,15.1236666666667,58.9129444444444,70.9055555555556,509.066666666667,582.85,751.355555555556,714.061111111111,671.75,96.7888888888889,0,9,35,True,True,False
2020-01-26 10:00:00+01:00,15.0864444444444,59.0791666666667,70.7166666666667,509.266666666667,582.933333333333,750.972222222222,713.261111111111,671.644444444444,95.8055555555556,0,9,35,True,True,False
2020-01-26 11:00:00+01:00,15.0996575342466,59.1412328767123,70.8013698630137,509.315068493151,582.582191780822,750.924657534247,712.705479452055,671.397260273973,95.7739726027397,0,9,35,True,True,False
2020-01-26 12:00:00+01:00,15.2940540540541,59.7501351351351,80.6148648648649,506.716216216216,577.831081081081,744.952702702703,706.195945945946,663.52027027027,96.9864864864865,0,9,35,True,True,False
2020-01-26 13:00:00+01:00,16.7115,60.1721111111111,127.116666666667,497.255555555556,562.877777777778,725.444444444445,684.827777777778,638.616666666667,101.544444444444,0,9,35,True,True,False
2020-01-26 14:00:00+01:00,17.3168333333333,59.263,112.394444444444,499.972222222222,562.166666666667,725.75,685.088888888889,637.944444444445,100.216666666667,0,9,35,True,True,False
2020-01-26 15:00:00+01:00,17.6441666666667,59.3906666666667,100.533333333333,501.716666666667,559.094444444444,725.494444444444,684.933333333333,637.305555555556,100.4,0,9,35,True,True,False
2020-01-26 16:00:00+01:00,18.0982222222222,59.1467222222222,94.9222222222222,502.8,556.7,725.6,684.833333333333,637.322222222222,100.238888888889,0,9,35,True,True,False
2020-01-26 17:00:00+01:00,19.2120555555556,57.5485,92.5055555555556,503,550.75,721.388888888889,680.727777777778,630.95,100.755555555556,0,9,35,True,True,False
2020-01-26 18:00:00+01:00,19.3666111111111,58.1247222222222,97.7388888888889,501.444444444444,541.538888888889,702.072222222222,661.972222222222,602.566666666667,104.111111111111,0,9,35,True,True,False
2020-01-26 19:00:00+01:00,19.1416111111111,58.5863888888889,93.2055555555556,501.744444444444,533.233333333333,687.905555555556,647.405555555556,583.433333333333,120.566666666667,0,9,35,True,True,False
2020-01-26 20:00:00+01:00,19.2346111111111,58.321,88.2388888888889,502.183333333333,531.822222222222,693.3,652.977777777778,591.044444444445,121.744444444444,0,9,35,True,True,False
2020-01-26 21:00:00+01:00,19.3866666666667,57.8702222222222,84.5833333333333,502.716666666667,532.438888888889,698.433333333333,657.755555555556,597.727777777778,119.705555555556,0,9,35,True,True,False
2020-01-26 22:00:00+01:00,19.5398333333333,57.3216666666667,82.1611111111111,503.127777777778,533.833333333333,703.633333333333,663.25,605.594444444444,117.605555555556,0,9,35,True,True,False
2020-01-26 23:00:00+01:00,19.6808888888889,56.9617222222222,80.4333333333333,503.588888888889,533.35,707.172222222222,666.255555555556,610.211111111111,116.05,0,9,35,True,True,False
2020-01-27 00:00:00+01:00,19.6686666666667,56.8472222222222,78.5055555555556,503.872222222222,536.694444444445,711.588888888889,671.011111111111,616.844444444444,114.211111111111,0,9,35,True,True,False
2020-01-27 01:00:00+01:00,19.7606666666667,56.3086666666667,76.8277777777778,504.127777777778,539.05,716.794444444445,676.366666666667,624.038888888889,111.877777777778,0,9,35,True,True,False
2020-01-27 02:00:00+01:00,19.7245555555556,56.0680555555556,75.6,504.638888888889,542.188888888889,720.683333333333,680.294444444445,629.277777777778,108.983333333333,0,9,35,True,True,False
2020-01-27 03:00:00+01:00,19.8330555555556,55.4326666666667,74.5666666666667,504.833333333333,542.466666666667,723.544444444445,683.105555555556,633.622222222222,106.727777777778,0,9,35,True,True,False
2020-01-27 04:00:00+01:00,19.7700555555556,55.2780555555556,74.1166666666667,505.105555555556,543.688888888889,725.983333333333,685.65,637.027777777778,105.85,0,9,35,True,True,False
2020-01-27 05:00:00+01:00,19.8817777777778,54.5723888888889,72.6888888888889,505.411111111111,544.238888888889,728.116666666667,687.738888888889,639.844444444444,104.561111111111,0,9,35,True,True,False
2020-01-27 06:00:00+01:00,19.9103333333333,54.1618888888889,71.6222222222222,505.311111111111,544.633333333333,729.805555555556,689.511111111111,642.027777777778,103.688888888889,0,9,35,True,True,False
2020-01-27 07:00:00+01:00,19.8718333333333,53.9043333333333,70.95,505.755555555556,545.133333333333,729.927777777778,689.65,642.405555555556,102.694444444444,0,9,35,True,True,False
2020-01-27 08:00:00+01:00,19.8398333333333,53.7012222222222,70.5222222222222,505.788888888889,546.377777777778,731.138888888889,691.111111111111,643.288888888889,103.827777777778,0,9,35,True,True,False
2020-01-27 09:00:00+01:00,19.8020555555556,53.4964444444445,69.8777777777778,505.766666666667,546.488888888889,731.038888888889,691.133333333333,642.816666666667,104.861111111111,0,9,35,True,True,False
2020-01-27 10:00:00+01:00,19.8136111111111,53.8167222222222,69.4055555555556,505.855555555556,546.883333333333,730.477777777778,690.777777777778,642.338888888889,104.938888888889,0,9,35,True,True,False
2020-01-27 11:00:00+01:00,19.9102222222222,54.2792777777778,69.0166666666667,505.977777777778,545.633333333333,729.738888888889,689.944444444445,641.844444444444,104.083333333333,0,9,35,True,True,False
2020-01-27 12:00:00+01:00,19.8823333333333,54.8098888888889,68.0611111111111,506.077777777778,544.611111111111,729.527777777778,689.644444444444,641.755555555556,103.544444444444,0,9,35,True,True,False
2020-01-27 13:00:00+01:00,19.9550555555556,54.9266111111111,68.7111111111111,506.166666666667,544.05,728.255555555556,688.222222222222,640.505555555556,102.627777777778,0,9,35,True,True,False
2020-01-27 14:00:00+01:00,19.8645555555556,55.2681666666667,68.0166666666667,506.105555555556,543.494444444444,728.277777777778,688.172222222222,640.522222222222,101.65,0,9,35,True,True,False
2020-01-27 15:00:00+01:00,20.0006111111111,55.0993888888889,68.1388888888889,506.277777777778,543.45,727.361111111111,687.344444444444,639.35,101.3,0,9,35,True,True,False
2020-01-27 16:00:00+01:00,19.9667777777778,55.3315555555556,68.5166666666667,506.1,543.266666666667,726.033333333333,686.1,637.194444444445,100.65,0,9,35,True,True,False
2020-01-27 17:00:00+01:00,20.0192777777778,55.2902222222222,67.5833333333333,506.077777777778,543.111111111111,725.388888888889,685.311111111111,636.7,100.038888888889,0,9,35,True,True,False
2020-01-27 18:00:00+01:00,20.0667777777778,55.269,67.8055555555556,506.044444444444,542.788888888889,724.105555555556,683.944444444445,634.433333333333,100.072222222222,0,9,35,True,True,False
2020-01-27 19:00:00+01:00,19.9785,55.5061111111111,68.0666666666667,506.022222222222,542.588888888889,724.016666666667,683.955555555556,634.705555555556,100.094444444444,0,9,35,True,True,False
2020-01-27 20:00:00+01:00,20.0726111111111,55.2460555555556,68.2611111111111,505.955555555556,542.705555555556,722.927777777778,683.016666666667,632.616666666667,100.294444444444,0,9,35,True,True,False
2020-01-27 21:00:00+01:00,20.0076666666667,55.4259444444445,68.5722222222222,505.883333333333,542.044444444445,722.572222222222,682.494444444444,632.138888888889,100.744444444444,0,9,35,True,True,False
2020-01-27 22:00:00+01:00,20.0588333333333,55.2651111111111,68.4888888888889,505.6,540.972222222222,720.3,680.427777777778,628.538888888889,103.45,0,9,35,True,True,False
2020-01-27 23:00:00+01:00,20.0233888888889,55.1708333333333,68.6833333333333,505.355555555556,541.066666666667,718.85,678.977777777778,626.127777777778,105.755555555556,0,9,35,True,True,False
2020-01-28 00:00:00+01:00,19.9986666666667,54.9933333333333,68.9277777777778,505.072222222222,541.444444444445,717.922222222222,677.911111111111,623.711111111111,106.255555555556,0,9,35,True,True,False
2020-01-28 01:00:00+01:00,19.991,54.8701666666667,68.8277777777778,505.483333333333,541.227777777778,719.061111111111,679.388888888889,626.322222222222,105.222222222222,0,9,35,True,True,False
2020-01-28 02:00:00+01:00,19.9395,54.8799444444444,68.5555555555556,505.311111111111,542.255555555556,720.1,680.372222222222,627.6,104.522222222222,0,9,35,True,True,False
2020-01-28 03:00:00+01:00,19.9616111111111,54.6840555555556,68.05,505.677777777778,542.555555555556,721.527777777778,681.666666666667,630.316666666667,103.338888888889,0,9,35,True,True,False
2020-01-28 04:00:00+01:00,19.9511666666667,54.9488333333333,67.0444444444445,505.35,542.944444444445,722.466666666667,682.755555555556,631.627777777778,101.7,0,9,35,True,True,False
2020-01-28 05:00:00+01:00,19.9515555555556,54.96,67.1777777777778,505.522222222222,542.65,722.383333333333,682.427777777778,631.827777777778,100.961111111111,0,9,35,True,True,False
2020-01-28 06:00:00+01:00,19.9455555555556,54.819,66.7777777777778,505.7,543.555555555556,723.777777777778,684.138888888889,634.05,100.238888888889,0,9,35,True,True,False
2020-01-28 07:00:00+01:00,19.9326666666667,54.6922777777778,66.6944444444444,505.494444444444,543.222222222222,723.605555555556,684.25,634.016666666667,100.061111111111,0,9,35,True,True,False
2020-01-28 08:00:00+01:00,19.9540555555556,54.5898888888889,66.2,505.283333333333,542.65,723.972222222222,684.244444444444,633.944444444445,102.155555555556,0,9,35,True,True,False
2020-01-28 09:00:00+01:00,19.9303333333333,54.5465,67.9166666666667,505.077777777778,543.111111111111,723.1,683.188888888889,632.177777777778,105.461111111111,0,9,35,True,True,False
2020-01-28 10:00:00+01:00,19.9383888888889,54.7085,67.2666666666667,504.8,542.511111111111,723.1,682.961111111111,631.683333333333,107.311111111111,0,9,35,True,True,False
2020-01-28 11:00:00+01:00,19.9436111111111,55.0916111111111,68.0666666666667,504.588888888889,541.972222222222,720.811111111111,680.688888888889,628.733333333333,111.038888888889,0,9,35,True,True,False
2020-01-28 12:00:00+01:00,20.0008888888889,55.519,68.1444444444445,504.527777777778,540.738888888889,720.694444444445,680.133333333333,628.677777777778,111.383333333333,0,9,35,True,True,False
2020-01-28 13:00:00+01:00,19.9897777777778,55.9906111111111,68.0166666666667,504.488888888889,540.216666666667,720.605555555556,680.177777777778,629.394444444444,110.033333333333,0,9,35,True,True,False
2020-01-28 14:00:00+01:00,20.0413888888889,56.1247777777778,67.4166666666667,504.75,539.133333333333,720.483333333333,679.75,629.488888888889,109.833333333333,0,9,35,True,True,False
2020-01-28 15:00:00+01:00,20.082,56.3702222222222,67.3722222222222,504.683333333333,538.866666666667,718.922222222222,678.35,627.95,110.111111111111,0,9,35,True,True,False
2020-01-28 16:00:00+01:00,20.1557777777778,56.3586111111111,67.4888888888889,504.605555555556,538.083333333333,719.222222222222,678.172222222222,627.844444444444,108.977777777778,0,9,35,True,True,False
2020-01-28 17:00:00+01:00,20.1006666666667,56.7572777777778,66.9,504.55,538,718.411111111111,677.483333333333,626.927777777778,108.366666666667,0,9,35,True,True,False
2020-01-28 18:00:00+01:00,20.242,56.5717777777778,67.6611111111111,504.333333333333,536.955555555556,716.938888888889,675.777777777778,625.2,108.611111111111,0,9,35,True,True,False
2020-01-28 19:00:00+01:00,20.1231111111111,56.9465,67.7166666666667,504.083333333333,536.577777777778,715.372222222222,674.211111111111,622.772222222222,111.327777777778,0,9,35,True,True,False
2020-01-28 20:00:00+01:00,20.2028888888889,56.4966111111111,68.4444444444444,503.744444444444,536.205555555556,712.744444444444,671.527777777778,618.572222222222,115.233333333333,0,9,35,True,True,False
2020-01-28 21:00:00+01:00,20.1240555555556,56.5196111111111,68.7222222222222,503.666666666667,536.466666666667,712.572222222222,671.594444444444,617.655555555556,117.861111111111,0,9,35,True,True,False
2020-01-28 22:00:00+01:00,20.2017222222222,56.1005,69.5055555555556,503.555555555556,535.75,711.811111111111,670.844444444444,617.027777777778,117.683333333333,0,9,35,True,True,False
2020-01-28 23:00:00+01:00,20.1408333333333,56.0021666666667,69.8555555555556,503.244444444444,535.833333333333,712.894444444444,671.877777777778,618.194444444445,118.527777777778,0,9,35,True,True,False
2020-01-29 00:00:00+01:00,20.1471111111111,55.5960555555556,70.2888888888889,503.155555555556,536.205555555556,713.583333333333,672.611111111111,619.277777777778,117.872222222222,0,9,35,True,True,False
2020-01-29 01:00:00+01:00,20.1145555555556,55.3407777777778,69.6611111111111,503.061111111111,536.477777777778,714.65,673.672222222222,620.688888888889,117.377777777778,0,9,35,True,True,False
2020-01-29 02:00:00+01:00,20.0997777777778,55.0200555555556,70.15,502.977777777778,536.444444444445,715.722222222222,674.777777777778,622.283333333333,116.788888888889,0,9,35,True,True,False
2020-01-29 03:00:00+01:00,20.0884444444444,54.8064444444444,69.4611111111111,503.183333333333,538.516666666667,717.527777777778,677.033333333333,624.855555555556,114.677777777778,0,9,35,True,True,False
2020-01-29 04:00:00+01:00,20.0667777777778,55.1875555555556,69.4333333333333,503.405555555556,538.172222222222,717.555555555556,676.955555555556,625.416666666667,112.766666666667,0,9,35,True,True,False
2020-01-29 05:00:00+01:00,20.0783333333333,55.3239444444444,68.9944444444444,503.516666666667,538.288888888889,717.55,677.061111111111,625.555555555556,111.905555555556,0,9,35,True,True,False
2020-01-29 06:00:00+01:00,20.0575555555556,55.4632222222222,69.2444444444444,503.422222222222,537.438888888889,716.038888888889,675.183333333333,623.116666666667,113.05,0,9,35,True,True,False
2020-01-29 07:00:00+01:00,20.0797777777778,55.349,69.6555555555556,503.4,537.75,715.727777777778,675.344444444444,622.688888888889,113.455555555556,0,9,35,True,True,False
2020-01-29 08:00:00+01:00,20.0342777777778,55.5177222222222,69.2444444444444,503.188888888889,537.772222222222,715.922222222222,675.305555555556,623.55,112.933333333333,0,9,35,True,True,False
2020-01-29 09:00:00+01:00,20.0802222222222,55.3712222222222,69.2888888888889,503.266666666667,538.161111111111,716.472222222222,675.683333333333,623.761111111111,113.188888888889,0,9,35,True,True,False
2020-01-29 10:00:00+01:00,20.0217777777778,55.7778333333333,69.55,503.272222222222,537.327777777778,716.583333333333,675.905555555556,624.055555555556,114.066666666667,0,9,35,True,True,False
2020-01-29 11:00:00+01:00,20.0987222222222,55.9352777777778,69.1777777777778,503.266666666667,537.294444444445,715.277777777778,674.7,622.755555555556,114.805555555556,0,9,35,True,True,False
2020-01-29 12:00:00+01:00,20.1325,56.1652222222222,69.5666666666667,503.238888888889,536.877777777778,716.005555555556,675.011111111111,623.416666666667,114.122222222222,0,9,35,True,True,False
2020-01-29 13:00:00+01:00,20.1786111111111,56.4352222222222,69.2111111111111,503.127777777778,536.533333333333,715.538888888889,674.611111111111,623.816666666667,113.438888888889,0,9,35,True,True,False
2020-01-29 14:00:00+01:00,20.1626666666667,56.7070555555556,68.8777777777778,503.072222222222,535.116666666667,715.627777777778,674.355555555556,623.033333333333,113.4,0,9,35,True,True,False
2020-01-29 15:00:00+01:00,20.2461111111111,56.9177777777778,69.4222222222222,503.094444444444,534.333333333333,714.05,672.711111111111,621.711111111111,112.994444444444,0,9,35,True,True,False
2020-01-29 16:00:00+01:00,20.0587222222222,57.0148333333333,71.3611111111111,502.966666666667,535.283333333333,714.938888888889,674.011111111111,622.377777777778,112.011111111111,0,9,35,True,True,False
2020-01-29 17:00:00+01:00,20.1891666666667,57.0205555555556,76.3888888888889,501.811111111111,537.816666666667,714.311111111111,673.894444444444,621.677777777778,109.633333333333,0,9,35,True,True,False
2020-01-29 18:00:00+01:00,20.0878333333333,57.7225,76.3,501.688888888889,534.611111111111,712.722222222222,671.755555555556,619.605555555556,111.011111111111,0,9,35,True,True,False
2020-01-29 19:00:00+01:00,20.1555555555556,57.8576111111111,76.6277777777778,501.638888888889,534.511111111111,710.433333333333,669.094444444444,616.494444444444,114.288888888889,0,9,35,True,True,False
2020-01-29 20:00:00+01:00,20.1983333333333,57.7138888888889,75.4333333333333,501.594444444444,533.511111111111,710.277777777778,668.655555555556,615.677777777778,116.194444444444,0,9,35,True,True,False
2020-01-29 21:00:00+01:00,20.1525,57.7691666666667,75.6666666666667,501.183333333333,533.994444444444,709.75,668.105555555556,614.861111111111,117.066666666667,0,9,35,True,True,False
2020-01-29 22:00:00+01:00,20.1487777777778,57.5509444444445,75.6888888888889,501.383333333333,534.25,711.1,669.544444444445,616.883333333333,117.294444444444,0,9,35,True,True,False
2020-01-29 23:00:00+01:00,20.1562777777778,57.3292777777778,75.1055555555556,501.572222222222,534.627777777778,711.983333333333,670.433333333333,618.1,117.122222222222,0,9,35,True,True,False
2020-01-30 00:00:00+01:00,20.0223888888889,57.3322222222222,74.8722222222222,501.533333333333,534.55,713.377777777778,671.777777777778,620.366666666667,115.844444444444,0,9,35,True,True,False
2020-01-30 01:00:00+01:00,20.0477777777778,56.9958888888889,74.6888888888889,501.45,534.755555555556,713.622222222222,672.061111111111,620.483333333333,115.527777777778,0,9,35,True,True,False
2020-01-30 02:00:00+01:00,20.0694444444444,56.5610555555556,74.6333333333333,501.844444444444,535.261111111111,715.583333333333,674.177777777778,623.883333333333,113.366666666667,0,9,35,True,True,False
2020-01-30 03:00:00+01:00,19.984,56.562,73.9555555555556,501.661111111111,535.65,716.127777777778,674.622222222222,624.661111111111,112.511111111111,0,9,35,True,True,False
2020-01-30 04:00:00+01:00,20.1001666666667,55.9633333333333,73.9111111111111,501.883333333333,536.261111111111,716.811111111111,675.566666666667,626.394444444444,111.194444444444,0,9,35,True,True,False
2020-01-30 05:00:00+01:00,19.9373333333333,56.1762777777778,73.6222222222222,501.9,537.227777777778,719.555555555556,678.455555555556,630.133333333333,109.933333333333,0,9,35,True,True,False
2020-01-30 06:00:00+01:00,20.0560555555556,55.6903333333333,73.2833333333333,501.866666666667,537.8,719.911111111111,678.694444444445,630.566666666667,109.611111111111,0,9,35,True,True,False
2020-01-30 07:00:00+01:00,19.9608888888889,55.7550555555556,74.0166666666667,501.8,538.433333333333,722.094444444444,681.05,633.35,109.283333333333,0,9,35,True,True,False
2020-01-30 08:00:00+01:00,19.985,55.8195555555556,73.3666666666667,501.677777777778,537.961111111111,720.661111111111,679.25,631.288888888889,110.405555555556,0,9,35,True,True,False
2020-01-30 09:00:00+01:00,19.9391666666667,56.1414444444445,73.6,501.716666666667,538.188888888889,720.916666666667,679.511111111111,631.022222222222,112.405555555556,0,9,35,True,True,False
2020-01-30 10:00:00+01:00,19.9938888888889,56.4697222222222,73.5222222222222,501.35,538.205555555556,719.055555555556,677.455555555556,628.772222222222,114.011111111111,0,9,35,True,True,False
2020-01-30 11:00:00+01:00,19.9439444444444,56.8766111111111,72.5666666666667,501.3,536.655555555556,719.183333333333,677.627777777778,628.966666666667,113.9,0,9,35,True,True,False
2020-01-30 12:00:00+01:00,19.9979444444444,57.1182222222222,71.7833333333333,501.6,534.511111111111,716.972222222222,675.466666666667,627.066666666667,114.111111111111,0,9,35,True,True,False
2020-01-30 13:00:00+01:00,20.1871666666667,56.9769444444445,70.6166666666667,501.511111111111,535.944444444445,716.905555555556,675.161111111111,627.25,113.572222222222,0,9,35,True,True,False
2020-01-30 14:00:00+01:00,20.0863333333333,57.3220555555556,70.0333333333333,501.677777777778,535.311111111111,716.416666666667,674.8,626.45,111.705555555556,0,9,35,True,True,False
2020-01-30 15:00:00+01:00,20.1681666666667,57.4713333333333,70.7722222222222,501.644444444444,535.622222222222,715.577777777778,673.95,625.594444444444,111.477777777778,0,9,35,True,True,False
2020-01-30 16:00:00+01:00,20.1383333333333,57.7066666666667,70.3388888888889,501.344444444444,533.755555555556,715.038888888889,673.322222222222,624.505555555556,111.222222222222,0,9,35,True,True,False
2020-01-30 17:00:00+01:00,20.1487222222222,57.9612777777778,70.7444444444444,501.294444444444,534.55,713.433333333333,671.533333333333,623.261111111111,111.7,0,9,35,True,True,False
2020-01-30 18:00:00+01:00,20.1771666666667,58.1131666666667,71.2111111111111,501.05,532.938888888889,713.05,670.45,621.594444444444,112.755555555556,0,9,35,True,True,False
2020-01-30 19:00:00+01:00,20.1695555555556,58.2286111111111,71.7277777777778,500.977777777778,533.394444444444,711.438888888889,668.883333333333,619.277777777778,114.133333333333,0,9,35,True,True,False
2020-01-30 20:00:00+01:00,20.1116666666667,58.4372222222222,72.1388888888889,500.65,531.755555555556,708.405555555556,665.872222222222,615.5,118.472222222222,0,9,35,True,True,False
2020-01-30 21:00:00+01:00,20.1813333333333,58.2343333333333,72.6611111111111,500.133333333333,532.394444444444,707.361111111111,664.827777777778,613.222222222222,121.222222222222,0,9,35,True,True,False
2020-01-30 22:00:00+01:00,20.1671666666667,58.1446111111111,72.7222222222222,500.05,531.927777777778,707.555555555556,664.988888888889,612.666666666667,122.694444444444,0,9,35,True,True,False
2020-01-30 23:00:00+01:00,20.1096666666667,58.0787222222222,73.3777777777778,499.9,532.755555555556,707.616666666667,665.266666666667,613.266666666667,123.283333333333,0,9,35,True,True,False
2020-01-31 00:00:00+01:00,20.1633333333333,57.6175555555556,73.3222222222222,500.027777777778,534.027777777778,709.177777777778,667.172222222222,615.822222222222,121.305555555556,0,9,35,True,True,False
2020-01-31 01:00:00+01:00,20.1793888888889,57.3666111111111,72.2111111111111,500.127777777778,533.966666666667,710.905555555556,668.705555555556,617.716666666667,119.45,0,9,35,True,True,False
2020-01-31 02:00:00+01:00,20.0635555555556,57.4831111111111,73.15,500.233333333333,534.588888888889,710.694444444445,668.655555555556,618.216666666667,117.961111111111,0,9,35,True,True,False
2020-01-31 03:00:00+01:00,20.0852222222222,57.0462222222222,71.6111111111111,500.277777777778,535.372222222222,712.783333333333,670.955555555556,620.75,115.088888888889,0,9,35,True,True,False
2020-01-31 04:00:00+01:00,20.0768888888889,56.9202777777778,70.8444444444445,500.355555555556,535.15,711.566666666667,669.85,619.511111111111,114.594444444444,0,9,35,True,True,False
2020-01-31 05:00:00+01:00,20.0198888888889,56.7429444444444,71.25,500.55,536.45,715,673.566666666667,624.288888888889,112.35,0,9,35,True,True,False
